Battery,Cycle,Fade_percentage,Current_capacity,Nominal_capacity,SOH,Capacity,Ambient_temperature,Voltage_mean,Voltage_max,Temperature_mean,Temperature_max,Time_at_max_temp,Discharge_duration
B0034,179,20,1.6,2,0.1181,0.1181,24,0.419,0.2123,0.4508,0.684,0.1077,2938.547
B0034,180,20,1.6,2,0.1237,0.1237,24,0.323,0.3053,0.4703,0.721,0.1151,2925.484
B0034,181,20,1.6,2,0.0764,0.0764,24,0.4195,0.1913,0.4254,0.6598,0.0626,2917.297
B0034,183,20,1.6,2,0.157,0.157,24,0.2276,0.7121,0.515,0.7754,0.1575,2918.25
B0034,184,20,1.6,2,0.0381,0.0381,24,0.2427,0.227,0.4781,0.7638,0.0854,2915.484
B0034,185,20,1.6,2,0.0503,0.0503,24,0.3836,0.2634,0.438,0.6888,0.0356,2906.015
B0034,186,20,1.6,2,0.0,0.0,24,0.2702,0.1749,0.4592,0.7322,0.0438,2894.14
B0034,187,20,1.6,2,0.018,0.018,24,0.431,0.2358,0.4286,0.6647,0.0019,2892.031
B0034,188,20,1.6,2,0.0173,0.0173,24,0.411,0.0809,0.4161,0.6563,0.001,2888.719
B0034,189,20,1.6,2,0.0165,0.0165,24,0.369,0.274,0.4208,0.666,0.0,2875.641
B0034,190,20,1.6,2,0.019,0.019,24,0.1219,0.4959,0.5025,0.7776,0.0691,2860.781
B0034,192,20,1.6,2,0.0309,0.0309,24,0.2856,0.5312,0.4628,0.6932,0.0183,2854.64
B0034,193,20,1.6,2,0.2773,0.2773,24,0.2596,0.1734,1.0,1.0,0.1746,2897.844
B0034,194,20,1.6,2,0.2212,0.2212,24,0.2382,0.4775,0.965,0.9821,0.1728,2896.063
B0034,195,20,1.6,2,0.1672,0.1672,24,0.2006,0.4491,0.7856,0.883,0.1107,2866.234
B0034,197,20,1.6,2,0.0641,0.0641,24,0.0602,0.4067,0.6342,0.8369,0.0621,2829.516
B0036,23,20,1.6,2,1.0,1.0,24,0.8292,0.246,0.4118,0.2037,1.0,3252.985
B0036,24,20,1.6,2,0.9766,0.9766,24,0.7481,0.746,0.2304,0.0585,0.9817,3245.25
B0036,25,20,1.6,2,0.9524,0.9524,24,0.7237,0.9767,0.1906,0.0433,0.9576,3235.031
B0036,26,20,1.6,2,0.9354,0.9354,24,0.7226,0.9311,0.2078,0.0798,0.9413,3228.141
B0036,27,20,1.6,2,0.9119,0.9119,24,0.7707,0.9476,0.2675,0.1484,0.9171,3217.875
B0036,28,20,1.6,2,0.9175,0.9175,24,0.7752,0.3432,0.3914,0.2572,0.9226,3220.219
B0036,29,20,1.6,2,0.894,0.894,24,0.7988,0.8056,0.318,0.1578,0.899,3210.234
B0036,30,20,1.6,2,0.8941,0.8941,24,0.7287,1.0,0.1941,0.05,0.8998,3210.546
B0036,31,20,1.6,2,0.872,0.872,24,0.6879,0.7611,0.1337,0.0104,0.8772,3200.969
B0036,32,20,1.6,2,0.8433,0.8433,24,0.7506,0.7213,0.1797,0.0635,0.848,3188.625
B0036,33,20,1.6,2,0.8507,0.8507,24,0.7765,0.372,0.3192,0.1918,0.8554,3191.735
B0036,34,20,1.6,2,0.8474,0.8474,24,0.7482,0.7969,0.2752,0.1406,0.852,3190.313
B0036,35,20,1.6,2,0.8278,0.8278,24,0.6967,0.7481,0.1564,0.0325,0.8327,3182.156
B0036,36,20,1.6,2,0.8234,0.8234,24,0.6904,0.9555,0.1493,0.0475,0.828,3180.156
B0036,37,20,1.6,2,0.8039,0.8039,24,0.6959,0.7272,0.1512,0.0524,0.8086,3171.953
B0036,38,20,1.6,2,0.8507,0.8507,24,0.8406,0.4229,0.5943,0.4861,0.8564,3192.172
B0036,39,20,1.6,2,0.8565,0.8565,24,0.9334,0.7697,0.7936,0.6705,0.8624,3194.735
B0036,40,20,1.6,2,0.8195,0.8195,24,0.8898,0.7486,0.623,0.4205,0.8247,3178.75
B0036,41,20,1.6,2,0.7882,0.7882,24,0.7469,0.743,0.3104,0.188,0.7931,3165.359
B0036,42,20,1.6,2,0.7647,0.7647,24,0.7021,0.6618,0.2123,0.1166,0.7692,3155.25
B0036,44,20,1.6,2,0.8679,0.8679,24,1.0,0.3183,0.8219,0.6466,0.8737,3199.485
B0036,45,20,1.6,2,0.8598,0.8598,24,0.9338,0.7598,0.6273,0.4391,0.8655,3196.015
B0036,47,20,1.6,2,0.8689,0.8689,24,0.8976,0.3312,0.6461,0.4514,0.8702,3198.0
B0036,48,20,1.6,2,0.8345,0.8345,24,0.8529,0.7048,0.4226,0.26,0.836,3183.516
B0036,49,20,1.6,2,0.8353,0.8353,24,0.7684,0.6856,0.342,0.2065,0.8366,3183.797
B0036,50,20,1.6,2,0.8537,0.8537,24,0.8163,0.9347,0.5297,0.4456,0.8548,3191.516
B0036,51,20,1.6,2,0.8493,0.8493,24,0.9263,0.7041,0.802,0.684,0.8512,3189.985
B0036,52,20,1.6,2,0.8492,0.8492,24,0.8788,0.3479,0.7598,0.5699,0.8506,3189.734
B0036,53,20,1.6,2,0.8167,0.8167,24,0.8347,0.691,0.5242,0.3815,0.8182,3176.016
B0036,54,20,1.6,2,0.8065,0.8065,24,0.8083,0.6982,0.474,0.344,0.8072,3171.36
B0036,55,20,1.6,2,0.8046,0.8046,24,0.784,0.6651,0.4764,0.4826,0.806,3170.843
B0036,56,20,1.6,2,0.7899,0.7899,24,0.8388,0.6504,0.5808,0.4769,0.7915,3164.672
B0036,57,20,1.6,2,0.8195,0.8195,24,0.8993,0.3424,0.8793,0.7831,0.8216,3177.453
B0036,58,20,1.6,2,0.8073,0.8073,24,0.8887,0.7132,0.7825,0.5866,0.8096,3172.375
B0036,59,20,1.6,2,0.776,0.776,24,0.7091,0.6138,0.3874,0.2722,0.7767,3158.406
B0036,60,20,1.6,2,0.7354,0.7354,24,0.7174,0.6321,0.2901,0.1789,0.7369,3141.578
B0036,61,20,1.6,2,0.7281,0.7281,24,0.6693,0.6266,0.2347,0.1407,0.7289,3138.187
B0036,62,20,1.6,2,0.7742,0.7742,24,0.788,0.2767,0.6781,0.6115,0.7756,3157.969
B0036,63,20,1.6,2,0.776,0.776,24,0.9207,0.6827,0.9448,0.8568,0.7787,3159.281
B0036,64,20,1.6,2,0.7559,0.7559,24,0.8298,0.6933,0.7287,0.5498,0.7577,3150.375
B0036,65,20,1.6,2,0.7181,0.7181,24,0.6614,0.6016,0.3485,0.2546,0.7192,3134.078
B0036,66,20,1.6,2,0.7086,0.7086,24,0.6135,0.6183,0.2802,0.2115,0.7091,3129.797
B0036,68,20,1.6,2,0.8642,0.8642,24,0.905,0.3888,0.851,0.7132,0.8675,3196.859
B0036,69,20,1.6,2,0.8063,0.8063,24,0.8638,0.6694,0.5687,0.3687,0.8085,3171.906
B0036,70,20,1.6,2,0.7801,0.7801,24,0.7154,0.6727,0.3226,0.1865,0.7824,3160.843
B0036,71,20,1.6,2,0.7475,0.7475,24,0.6851,0.6035,0.2392,0.1209,0.7501,3147.141
B0036,72,20,1.6,2,0.7335,0.7335,24,0.6373,0.6397,0.1808,0.0804,0.736,3141.203
B0036,73,20,1.6,2,0.7562,0.7562,24,0.7815,0.2996,0.5964,0.5086,0.7593,3151.047
B0036,74,20,1.6,2,0.7756,0.7756,24,0.8143,0.499,0.8802,0.7853,0.7785,3159.172
B0036,75,20,1.6,2,0.7337,0.7337,24,0.7447,0.6212,0.4811,0.339,0.7357,3141.047
B0036,76,20,1.6,2,0.7195,0.7195,24,0.5939,0.6377,0.2424,0.1679,0.7215,3135.031
B0036,77,20,1.6,2,0.6797,0.6797,24,0.5847,0.5626,0.1436,0.0631,0.6812,3117.984
B0036,78,20,1.6,2,0.6965,0.6965,24,0.5213,0.4316,0.151,0.1134,0.6985,3125.328
B0036,79,20,1.6,2,0.6841,0.6841,24,0.5432,0.572,0.183,0.1205,0.6864,3120.172
B0036,80,20,1.6,2,0.6768,0.6768,24,0.4905,0.5751,0.111,0.0779,0.678,3116.641
B0036,81,20,1.6,2,0.6628,0.6628,24,0.54,0.5906,0.1632,0.1129,0.6643,3110.844
B0036,82,20,1.6,2,0.6408,0.6408,24,0.5151,0.6099,0.1126,0.0596,0.6421,3101.406
B0036,83,20,1.6,2,0.6367,0.6367,24,0.4791,0.2792,0.1182,0.0687,0.6377,3099.563
B0036,84,20,1.6,2,0.6488,0.6488,24,0.4491,0.5815,0.113,0.0938,0.6497,3104.64
B0036,85,20,1.6,2,0.6373,0.6373,24,0.4773,0.5903,0.143,0.1011,0.6384,3099.875
B0036,86,20,1.6,2,0.6208,0.6208,24,0.438,0.5993,0.0969,0.0832,0.6228,3093.25
B0036,87,20,1.6,2,0.606,0.606,24,0.4846,0.5508,0.1371,0.0866,0.6073,3086.688
B0036,88,20,1.6,2,0.6242,0.6242,24,0.4002,0.4265,0.1068,0.0985,0.6252,3094.281
B0036,89,20,1.6,2,0.6099,0.6099,24,0.4558,0.5599,0.1308,0.1212,0.6112,3088.328
B0036,90,20,1.6,2,0.6271,0.6271,24,0.5024,0.5615,0.3073,0.3226,0.6285,3095.687
B0036,91,20,1.6,2,0.6412,0.6412,24,0.5778,0.5671,0.5021,0.5055,0.6436,3102.062
B0036,92,20,1.6,2,0.6531,0.6531,24,0.5836,0.5914,0.6189,0.512,0.6556,3107.141
B0036,93,20,1.6,2,0.616,0.616,24,0.3907,0.4328,0.2096,0.192,0.6168,3090.719
B0036,94,20,1.6,2,0.566,0.566,24,0.3687,0.5409,0.0591,0.0487,0.5674,3069.812
B0036,95,20,1.6,2,0.5537,0.5537,24,0.3311,0.5241,0.0,0.0,0.5548,3064.437
B0036,96,20,1.6,2,0.5969,0.5969,24,0.4228,0.9412,0.2809,0.3154,0.5992,3083.25
B0036,97,20,1.6,2,0.5814,0.5814,24,0.501,0.5579,0.4222,0.4629,0.5832,3076.484
B0036,98,20,1.6,2,0.5927,0.5927,24,0.4811,0.3257,0.4443,0.3952,0.5946,3081.297
B0036,99,20,1.6,2,0.5568,0.5568,24,0.3387,0.5239,0.1565,0.1438,0.5583,3065.953
B0036,100,20,1.6,2,0.5334,0.5334,24,0.302,0.4927,0.0786,0.1021,0.5344,3055.828
B0036,101,20,1.6,2,0.5228,0.5228,24,0.3323,0.4846,0.1088,0.1184,0.5241,3051.468
B0036,102,20,1.6,2,0.5636,0.5636,24,0.459,0.5222,0.445,0.4919,0.5655,3069.0
B0036,103,20,1.6,2,0.5871,0.5871,24,0.5466,0.2392,0.6896,0.6798,0.5897,3079.235
B0036,104,20,1.6,2,0.5665,0.5665,24,0.4156,0.5182,0.4457,0.427,0.5687,3070.344
B0036,105,20,1.6,2,0.5224,0.5224,24,0.2701,0.508,0.1475,0.1578,0.5242,3051.484
B0036,106,20,1.6,2,0.5306,0.5306,24,0.2341,0.9797,0.0901,0.1386,0.532,3054.812
B0036,107,20,1.6,2,0.5106,0.5106,24,0.2888,0.9828,0.1307,0.1697,0.5125,3046.532
B0036,108,20,1.6,2,0.57,0.57,24,0.498,0.4181,0.6617,0.6262,0.5721,3071.782
B0036,109,20,1.6,2,0.5749,0.5749,24,0.567,0.5446,0.8284,0.8003,0.5786,3074.532
B0036,110,20,1.6,2,0.5269,0.5269,24,0.4719,0.5301,0.5632,0.519,0.5293,3053.656
B0036,111,20,1.6,2,0.4765,0.4765,24,0.3112,0.5078,0.2302,0.2305,0.478,3031.953
B0036,112,20,1.6,2,0.4571,0.4571,24,0.271,0.4802,0.1415,0.1606,0.4581,3023.5
B0036,113,20,1.6,2,0.5017,0.5017,24,0.2585,0.3305,0.2767,0.3745,0.5034,3042.703
B0036,115,20,1.6,2,0.5571,0.5571,24,0.5497,0.2164,0.6016,0.5313,0.5603,3066.766
B0036,116,20,1.6,2,0.5105,0.5105,24,0.5022,0.5304,0.3723,0.3309,0.5115,3046.125
B0036,117,20,1.6,2,0.4804,0.4804,24,0.4713,0.5415,0.3128,0.2871,0.482,3033.625
B0036,118,20,1.6,2,0.469,0.469,24,0.4336,0.515,0.2766,0.255,0.47,3028.562
B0036,119,20,1.6,2,0.4503,0.4503,24,0.4494,0.4662,0.2699,0.247,0.4521,3020.984
B0036,120,20,1.6,2,0.4429,0.4429,24,0.416,0.1314,0.2718,0.2519,0.4437,3017.391
B0036,121,20,1.6,2,0.4539,0.4539,24,0.3704,0.4372,0.2489,0.2523,0.4549,3022.14
B0036,122,20,1.6,2,0.4227,0.4227,24,0.3992,0.4837,0.2384,0.2275,0.4239,3009.016
B0036,123,20,1.6,2,0.4352,0.4352,24,0.3155,0.5517,0.2349,0.2638,0.4372,3014.672
B0036,124,20,1.6,2,0.4265,0.4265,24,0.2996,0.5014,0.2175,0.2472,0.4279,3010.703
B0036,125,20,1.6,2,0.4294,0.4294,24,0.3398,0.4049,0.2656,0.2836,0.4303,3011.75
B0036,126,20,1.6,2,0.4146,0.4146,24,0.3372,0.511,0.2663,0.2746,0.4161,3005.734
B0036,127,20,1.6,2,0.3862,0.3862,24,0.3518,0.4766,0.2434,0.2524,0.3878,2993.75
B0036,128,20,1.6,2,0.3966,0.3966,24,0.2792,0.4786,0.2401,0.2772,0.3982,2998.125
B0036,129,20,1.6,2,0.3805,0.3805,24,0.2954,0.4677,0.2246,0.2422,0.381,2990.859
B0036,130,20,1.6,2,0.4582,0.4582,24,0.418,0.3678,0.6185,0.7109,0.4603,3024.453
B0036,131,20,1.6,2,0.4708,0.4708,24,0.5319,0.5176,0.8697,0.8414,0.4752,3030.765
B0036,132,20,1.6,2,0.4495,0.4495,24,0.4417,0.5167,0.715,0.675,0.4517,3020.813
B0036,133,20,1.6,2,0.3968,0.3968,24,0.3422,0.48,0.4278,0.4219,0.3982,2998.156
B0036,134,20,1.6,2,0.3698,0.3698,24,0.2853,0.4812,0.3195,0.3369,0.3713,2986.766
B0036,136,20,1.6,2,0.5126,0.5126,24,0.5588,0.1824,0.7892,0.7962,0.5152,3047.703
B0036,137,20,1.6,2,0.4831,0.4831,24,0.3945,0.4499,0.5141,0.5082,0.4852,3034.968
B0036,138,20,1.6,2,0.4275,0.4275,24,0.3635,0.4951,0.3781,0.3737,0.4303,3011.734
B0036,139,20,1.6,2,0.4081,0.4081,24,0.2884,0.4513,0.2895,0.2928,0.4095,3002.922
B0036,140,20,1.6,2,0.3697,0.3697,24,0.2512,0.3465,0.1879,0.1975,0.3712,2986.718
B0036,141,20,1.6,2,0.4144,0.4144,24,0.4261,0.1606,0.6194,0.6201,0.4172,3006.203
B0036,142,20,1.6,2,0.4267,0.4267,24,0.4902,0.3825,0.792,0.7723,0.43,3011.609
B0036,143,20,1.6,2,0.3664,0.3664,24,0.389,0.3653,0.52,0.4646,0.3694,2985.953
B0036,144,20,1.6,2,0.3443,0.3443,24,0.2244,0.3377,0.3081,0.3193,0.3467,2976.313
B0036,145,20,1.6,2,0.3174,0.3174,24,0.2199,0.3517,0.2584,0.2638,0.3193,2964.75
B0036,146,20,1.6,2,0.3299,0.3299,24,0.2816,0.11,0.4183,0.4573,0.3316,2969.953
B0036,147,20,1.6,2,0.3719,0.3719,24,0.3358,0.362,0.6542,0.6628,0.3753,2988.453
B0036,148,20,1.6,2,0.4022,0.4022,24,0.476,0.4242,1.0,1.0,0.4055,3001.235
B0036,149,20,1.6,2,0.3446,0.3446,24,0.3157,0.4049,0.6299,0.6285,0.3465,2976.234
B0036,150,20,1.6,2,0.284,0.284,24,0.2739,0.4276,0.4088,0.4218,0.2854,2950.39
B0036,151,20,1.6,2,0.2638,0.2638,24,0.1909,0.0865,0.2925,0.3315,0.265,2941.719
B0036,152,20,1.6,2,0.2768,0.2768,24,0.1321,0.4281,0.2665,0.3378,0.2774,2946.969
B0036,153,20,1.6,2,0.2515,0.2515,24,0.1683,0.3878,0.2702,0.3291,0.2519,2936.171
B0036,154,20,1.6,2,0.2301,0.2301,24,0.1984,0.371,0.2849,0.3295,0.2309,2927.281
B0036,155,20,1.6,2,0.2229,0.2229,24,0.1232,0.3754,0.2399,0.298,0.2241,2924.422
B0036,157,20,1.6,2,0.5304,0.5304,24,0.7166,0.1818,0.8141,0.7047,0.5352,3056.172
B0036,158,20,1.6,2,0.5037,0.5037,24,0.5901,0.4558,0.5688,0.4977,0.509,3045.078
B0036,159,20,1.6,2,0.4797,0.4797,24,0.4858,0.3632,0.4054,0.377,0.4835,3034.25
B0036,160,20,1.6,2,0.4524,0.4524,24,0.4758,0.4105,0.3437,0.3171,0.456,3022.609
B0036,161,20,1.6,2,0.4665,0.4665,24,0.5153,0.4956,0.5148,0.5502,0.4707,3028.828
B0036,162,20,1.6,2,0.4869,0.4869,24,0.5896,0.1345,0.794,0.7745,0.492,3037.875
B0036,163,20,1.6,2,0.4525,0.4525,24,0.4684,0.4022,0.5162,0.4631,0.4573,3023.187
B0036,164,20,1.6,2,0.3923,0.3923,24,0.4073,0.3648,0.2597,0.2533,0.3953,2996.922
B0036,165,20,1.6,2,0.3672,0.3672,24,0.3572,0.3471,0.1776,0.1934,0.3706,2986.469
B0036,166,20,1.6,2,0.3509,0.3509,24,0.3992,0.4094,0.2221,0.251,0.3535,2979.219
B0036,167,20,1.6,2,0.3879,0.3879,24,0.4061,0.1189,0.4339,0.4649,0.3909,2995.047
B0036,168,20,1.6,2,0.3752,0.3752,24,0.5048,0.415,0.5483,0.5601,0.3786,2989.828
B0036,169,20,1.6,2,0.374,0.374,24,0.4166,0.3785,0.5015,0.4708,0.3775,2989.391
B0036,170,20,1.6,2,0.3233,0.3233,24,0.3276,0.4175,0.2512,0.266,0.3253,2967.281
B0036,171,20,1.6,2,0.3123,0.3123,24,0.2358,0.3906,0.1786,0.2291,0.3143,2962.609
B0036,172,20,1.6,2,0.2983,0.2983,24,0.1871,0.1195,0.1248,0.2008,0.3011,2957.016
B0036,173,20,1.6,2,0.3357,0.3357,24,0.3301,0.3502,0.4919,0.5577,0.3395,2973.281
B0036,174,20,1.6,2,0.3238,0.3238,24,0.4267,0.4267,0.6159,0.6598,0.3271,2968.016
B0036,175,20,1.6,2,0.3034,0.3034,24,0.3241,0.4099,0.4732,0.4853,0.3064,2959.281
B0036,176,20,1.6,2,0.265,0.265,24,0.2059,0.3539,0.26,0.3127,0.2675,2942.797
B0036,178,20,1.6,2,0.2789,0.2789,24,0.2581,0.0765,0.2472,0.2768,0.2819,2948.891
B0036,179,20,1.6,2,0.2549,0.2549,24,0.2049,0.3487,0.1904,0.2508,0.2575,2938.547
B0036,180,20,1.6,2,0.2246,0.2246,24,0.2101,0.3793,0.1617,0.214,0.2266,2925.484
B0036,181,20,1.6,2,0.205,0.205,24,0.1914,0.3745,0.1415,0.1924,0.2073,2917.297
B0036,182,20,1.6,2,0.2094,0.2094,24,0.1702,0.3191,0.2091,0.275,0.2112,2918.938
B0036,183,20,1.6,2,0.2075,0.2075,24,0.0968,0.0,0.1695,0.2612,0.2095,2918.25
B0036,184,20,1.6,2,0.201,0.201,24,0.0871,0.3653,0.1508,0.2485,0.203,2915.484
B0036,185,20,1.6,2,0.1797,0.1797,24,0.0816,0.3549,0.1447,0.2379,0.1806,2906.015
B0036,186,20,1.6,2,0.1508,0.1508,24,0.0977,0.3349,0.1238,0.212,0.1526,2894.14
B0036,187,20,1.6,2,0.1462,0.1462,24,0.0673,0.3312,0.1375,0.2196,0.1476,2892.031
B0036,188,20,1.6,2,0.1387,0.1387,24,0.0843,0.3958,0.1247,0.1998,0.1398,2888.719
B0036,189,20,1.6,2,0.108,0.108,24,0.0423,0.3432,0.1067,0.2058,0.1089,2875.641
B0036,190,20,1.6,2,0.0726,0.0726,24,0.0574,0.2766,0.0974,0.1816,0.0738,2860.781
B0036,191,20,1.6,2,0.0544,0.0544,24,0.0489,0.2904,0.1116,0.1993,0.0551,2852.844
B0036,192,20,1.6,2,0.0585,0.0585,24,0.0,0.2982,0.1104,0.2385,0.0593,2854.64
B0036,193,20,1.6,2,0.1596,0.1596,24,0.3305,0.0351,0.8446,0.8464,0.1614,2897.844
B0036,194,20,1.6,2,0.1543,0.1543,24,0.2366,0.3084,0.787,0.8701,0.1571,2896.063
B0036,195,20,1.6,2,0.0859,0.0859,24,0.1401,0.3082,0.5175,0.581,0.0867,2866.234
B0036,196,20,1.6,2,0.0162,0.0162,24,0.083,0.2423,0.3079,0.3842,0.0167,2836.609
B0036,197,20,1.6,2,0.0,0.0,24,0.0398,0.3115,0.2532,0.339,0.0,2829.516
B0053,6,30,1.4,2,0.9994,0.9994,4,1.0,1.0,0.0091,0.0,0.1986,2473.875
B0053,7,30,1.4,2,0.7962,0.7962,4,0.5835,0.2317,0.2589,0.7638,1.0,2495.5
B0053,8,30,1.4,2,0.6336,0.6336,4,0.5331,0.9389,0.0487,0.6831,0.9519,2481.078
B0053,9,30,1.4,2,0.7548,0.7548,4,0.5731,0.9383,0.0025,0.6625,0.882,2460.125
B0053,10,30,1.4,2,0.7873,0.7873,4,0.7926,0.9489,0.153,0.1864,0.2725,2440.547
B0053,11,30,1.4,2,0.5268,0.5268,4,0.4873,0.958,0.0829,0.7089,0.848,2449.922
B0053,12,30,1.4,2,0.7879,0.7879,4,0.8662,0.1835,0.0469,0.0022,0.7107,2408.781
B0053,13,30,1.4,2,0.5294,0.5294,4,0.4514,0.9819,0.2142,0.77,0.8234,2442.547
B0053,14,30,1.4,2,0.6048,0.6048,4,0.466,0.9419,0.0035,0.6591,0.7504,2420.671
B0053,15,30,1.4,2,0.6773,0.6773,4,0.7161,0.9636,0.3074,0.3724,0.3578,2409.906
B0053,16,30,1.4,2,0.3287,0.3287,4,0.3543,0.9491,0.0019,0.6861,0.7371,2416.672
B0053,17,30,1.4,2,0.6512,0.6512,4,0.6559,0.1636,0.2266,0.1311,0.0306,2395.75
B0053,18,30,1.4,2,0.3579,0.3579,4,0.3719,0.9623,0.31,0.7677,0.7171,2410.688
B0053,19,30,1.4,2,0.3924,0.3924,4,0.253,0.921,0.0085,0.6996,0.6885,2402.125
B0053,20,30,1.4,2,0.5677,0.5677,4,0.7379,0.9305,0.0258,0.1164,0.5322,2355.265
B0053,21,30,1.4,2,0.4822,0.4822,4,0.4376,0.9826,0.474,0.7459,0.6705,2396.719
B0053,23,30,1.4,2,0.7204,0.7204,4,0.5538,0.1632,0.5262,0.4276,0.5051,2444.703
B0053,24,30,1.4,2,0.4125,0.4125,4,0.367,0.9086,0.0397,0.6529,0.7223,2412.25
B0053,25,30,1.4,2,0.5339,0.5339,4,0.4783,0.9384,0.4831,0.7375,0.61,2403.234
B0053,26,30,1.4,2,0.6005,0.6005,4,0.5535,0.9002,0.0038,0.3971,0.5515,2361.047
B0053,27,30,1.4,2,0.3262,0.3262,4,0.2662,0.9665,0.4018,0.7663,0.6563,2392.468
B0053,28,30,1.4,2,0.4976,0.4976,4,0.4951,0.1213,0.4824,0.3518,0.1414,2373.89
B0053,29,30,1.4,2,0.1721,0.1721,4,0.2116,0.936,0.3627,0.7865,0.6255,2383.234
B0053,30,30,1.4,2,0.4944,0.4944,4,0.3563,0.9122,0.0,0.4272,0.4895,2342.453
B0053,31,30,1.4,2,0.2658,0.2658,4,0.3252,0.9682,0.4672,0.7878,0.5457,2359.296
B0053,32,30,1.4,2,0.336,0.336,4,0.1564,0.9066,0.0189,0.6094,0.4995,2345.453
B0053,33,30,1.4,2,0.0,0.0,4,0.0155,0.102,0.3469,0.8221,0.5486,2360.172
B0053,34,30,1.4,2,0.4242,0.4242,4,0.4739,0.8963,0.0875,0.2919,0.3993,2315.407
B0053,35,30,1.4,2,0.3497,0.3497,4,0.4591,0.9376,0.2558,0.0633,0.4218,2322.156
B0053,37,30,1.4,2,0.0773,0.0773,4,0.1415,0.951,0.4737,0.7197,0.4646,2335.0
B0053,39,30,1.4,2,0.0075,0.0075,4,0.0693,0.9344,0.482,0.7738,0.4609,2333.875
B0053,40,30,1.4,2,0.18,0.18,4,0.0,0.888,0.1375,0.6345,0.4061,2317.453
B0053,42,30,1.4,2,0.0174,0.0174,4,0.0161,0.9442,0.6328,0.8501,0.4368,2326.657
B0053,44,30,1.4,2,1.0,1.0,4,0.7797,0.0445,0.5986,0.1011,0.0,2463.578
B0053,45,30,1.4,2,0.4371,0.4371,4,0.3582,0.8763,0.4819,0.8586,0.8776,2458.812
B0053,46,30,1.4,2,0.7245,0.7245,4,0.7603,0.8638,0.5477,0.0972,0.6837,2400.672
B0053,47,30,1.4,2,0.6892,0.6892,4,0.4325,0.8871,0.395,0.6737,0.6695,2396.407
B0053,48,30,1.4,2,0.2421,0.2421,4,0.3039,0.8673,0.5039,0.907,0.656,2392.375
B0053,49,30,1.4,2,0.3584,0.3584,4,0.2346,0.0,0.3363,0.7545,0.5937,2373.687
B0053,50,30,1.4,2,0.3765,0.3765,4,0.3379,0.8974,0.9536,1.0,0.6345,2385.922
B0053,51,30,1.4,2,0.5652,0.5652,4,0.4777,0.8736,0.4216,0.5397,0.498,2345.0
B0053,52,30,1.4,2,0.1571,0.1571,4,0.2668,0.9067,0.7632,0.9208,0.5582,2363.047
B0053,53,30,1.4,2,0.4983,0.4983,4,0.6598,0.8744,0.4566,0.1618,0.4036,2316.687
B0053,54,30,1.4,2,0.5021,0.5021,4,0.5242,0.061,0.5224,0.3773,0.4213,2322.0
B0053,55,30,1.4,2,0.2257,0.2257,4,0.234,0.9394,1.0,0.9994,0.5403,2357.687
B0054,3,30,1.4,2,1.0,1.0,4,0.8239,0.7247,0.347,0.2609,0.403,2818.578
B0054,5,30,1.4,2,0.8887,0.8887,4,0.963,0.6673,0.1216,0.1007,0.2661,2786.578
B0054,6,30,1.4,2,0.8518,0.8518,4,0.0,0.9356,1.0,1.0,1.0,2667.89
B0054,7,30,1.4,2,0.8193,0.8193,4,0.7743,0.0,0.2979,0.3464,0.313,2530.172
B0054,8,30,1.4,2,0.7747,0.7747,4,0.2254,0.9315,0.6437,0.6332,0.6962,2446.062
B0054,9,30,1.4,2,0.7782,0.7782,4,0.9131,0.8336,0.1621,0.1528,0.2533,2713.25
B0054,10,30,1.4,2,0.675,0.675,4,0.8993,0.9542,0.2182,0.3246,0.2172,2676.578
B0054,11,30,1.4,2,0.6916,0.6916,4,0.2454,0.9725,0.5996,0.6542,0.6318,2394.734
B0054,12,30,1.4,2,0.7523,0.7523,4,0.989,0.3134,0.0547,0.0566,0.1796,2673.0
B0054,13,30,1.4,2,0.6717,0.6717,4,0.2748,0.9805,0.8562,0.6794,0.4589,2619.578
B0054,14,30,1.4,2,0.7309,0.7309,4,0.9918,0.8169,0.0312,0.0202,0.1687,2640.016
B0054,15,30,1.4,2,0.6426,0.6426,4,1.0,0.974,0.0208,0.0719,0.1157,2621.187
B0054,16,30,1.4,2,0.5557,0.5557,4,0.1368,0.9869,0.9681,0.9321,0.8163,2616.453
B0054,17,30,1.4,2,0.6369,0.6369,4,0.1705,0.197,0.8511,0.8097,0.6199,2565.109
B0054,18,30,1.4,2,0.6643,0.6643,4,0.2252,0.7963,0.7754,0.7462,0.5061,2532.531
B0054,19,30,1.4,2,0.6469,0.6469,4,0.3253,0.8221,0.7616,0.6947,0.6325,2556.593
B0054,20,30,1.4,2,0.6459,0.6459,4,0.9623,0.4479,0.0391,0.0,0.1482,2577.891
B0054,21,30,1.4,2,0.5329,0.5329,4,0.1416,0.9768,0.9355,0.9562,0.7716,2572.36
B0054,23,30,1.4,2,0.9156,0.9156,4,0.8662,0.1697,0.1567,0.129,0.3661,2683.406
B0054,24,30,1.4,2,0.8217,0.8217,4,0.201,0.9364,0.8119,0.8608,0.8628,2646.156
B0054,25,30,1.4,2,0.751,0.751,4,0.2984,0.8286,0.7393,0.7045,0.7273,2593.531
B0054,26,30,1.4,2,0.6344,0.6344,4,0.2013,0.8249,0.8537,0.9246,0.7819,2604.125
B0054,27,30,1.4,2,0.6669,0.6669,4,0.9884,0.7981,0.0,0.0382,0.1406,2588.594
